id,occupation,education,is_urban,housing_type,household_size,income,upi_txns_month,mobile_recharge_freq,night_light,bill_payment_consistency,ecommerce_freq,skill_level,market_density,public_transport_access,loan_amount,income_to_loan_ratio,repayment_capability
183,Student,Bachelor,False,Rented,4,20245.35,17,1,True,0.7874546399280429,3,0.4,0.14567563017386476,0.8623547024034556,55426.96,0.37,7.21
184,Unskilled Worker,Bachelor,False,Rented,5,21677.5,16,3,True,0.9821421888930126,3,0.77,0.2273966401435774,0.927513740221206,102294.55,0.21,18.08
185,Professional,Bachelor,True,Owned,6,95721.45,24,0,False,0.9309946017170543,5,1.62,0.21675241074168575,0.764296253289464,299137.66,0.32,159.26
186,Skilled Worker,Bachelor,True,Rented,2,34228.88,15,4,False,0.6797407497219186,1,1.12,0.5927772776312178,0.15125834330224092,26951.29,1.27,23.92
187,Unskilled Worker,Master,True,Rented,2,47180.35,23,2,False,0.9756503170184396,2,0.96,0.45937531396156783,0.3881375219770724,197528.19,0.24,46.83
188,Business,Master,True,Rented,6,35550.82,22,2,False,0.6774078236555601,5,2.0,0.5020351138003909,0.40923927045602726,151218.67,0.24,53.96
189,Business,High School,False,Owned,3,37717.83,13,3,False,0.7867549235760074,1,1.02,0.7285719243222015,0.18713523563637852,126991.31,0.3,31.03
190,Professional,High School,True,Owned,7,30421.51,20,2,False,0.8430846129248266,1,1.15,0.8567804883480711,0.16948827551853207,28550.78,1.07,25.25
191,Professional,Bachelor,True,Rented,4,30814.6,13,4,False,0.8044760035358924,2,1.17,0.8951050701509837,0.27870619798192375,26770.73,1.15,31.86
192,Unskilled Worker,Bachelor,True,Rented,2,32099.73,19,5,False,0.9225339081162494,3,0.63,0.8203865129477096,0.9126170907816468,21368.96,1.5,21.17
193,Student,High School,True,Owned,2,25116.24,28,1,False,0.7826437181699137,2,0.32,0.7020975399816403,0.9144151333590846,97812.52,0.26,5.33
194,Business,Master,True,Joint,5,45574.29,16,2,False,0.687298455381604,0,1.99,0.7979909649337688,0.8480769344807255,122670.74,0.37,61.4
195,Service,High School,True,Owned,5,28264.25,13,3,True,0.7727610738718882,6,0.65,0.8231064950608652,0.40203390591767707,2782.01,10.16,12.33
196,Service,PhD,False,Joint,1,44026.93,19,2,False,0.9672941696739676,3,1.32,0.7073932853016259,0.10665677342212838,68886.03,0.64,57.76
197,Skilled Worker,Master,True,Owned,6,49808.7,18,2,False,0.8551134555128554,3,1.12,0.6994710374936751,0.20253031527923804,97974.97,0.51,56.34
198,Unskilled Worker,Master,True,Owned,1,50292.94,15,4,True,0.6401351713848693,5,0.91,0.955893582896623,0.4164237476258773,136191.97,0.37,23.67
199,Unskilled Worker,High School,False,Joint,2,36590.43,32,3,True,0.5098684424598474,2,0.58,0.4022785145710748,0.7487142643973318,135570.83,0.27,9.5
200,Skilled Worker,High School,False,Owned,3,47299.91,17,2,True,0.802214199385711,4,0.62,0.49346417952911725,0.6609190496939374,145391.21,0.33,22.25
201,Business,Bachelor,True,Government,2,32453.89,20,0,False,0.5737063001478934,2,1.22,0.7461584388230941,0.6305468584757697,83141.41,0.39,19.11
202,Professional,High School,True,Owned,3,18172.31,27,2,True,0.7517922091400254,3,0.92,0.2830462936962158,0.4612369903255449,62011.07,0.29,11.19
203,Professional,Bachelor,True,Government,7,18597.32,16,1,False,0.6228831326011444,2,1.15,0.6643670020760716,0.1071560096147624,63217.52,0.29,14.43
204,Unskilled Worker,Bachelor,True,Owned,2,34885.84,16,1,True,0.9487371133770643,5,0.62,0.994144162533947,0.7827421139839171,25706.13,1.36,16.51
205,Business,High School,False,Joint,5,25400.96,21,1,False,0.5649411831625415,1,0.98,0.9605902485056866,0.5554150340561979,126806.3,0.2,12.46
206,Professional,High School,True,Rented,4,60533.8,14,2,False,0.9921288796006882,4,0.89,0.3442511937196992,0.6162869408114942,206765.9,0.29,51.97
207,Professional,Master,False,Owned,2,39399.35,21,4,False,0.5553369124846407,3,1.79,0.33052656586241436,0.6659778104769076,110721.98,0.36,37.96
208,Skilled Worker,High School,True,Joint,1,31774.69,16,2,True,0.8026524245711546,2,0.8,0.1996687110250694,0.20924493142135442,14411.7,2.2,22.51
209,Professional,High School,True,Rented,7,14686.3,17,0,False,0.7596052799290415,4,1.1,0.3848704534431744,0.9866437482484396,28703.43,0.51,9.98
210,Professional,Bachelor,True,Owned,7,65433.45,8,3,False,0.8626034323900627,2,1.58,0.6153081722883471,0.16023770730146844,183083.21,0.36,75.85
211,Business,Diploma,True,Joint,3,48800.46,21,4,False,0.6124503202041136,6,1.23,0.9953968956763442,0.9203747106224665,54014.83,0.9,32.37
212,Skilled Worker,Bachelor,True,Rented,3,20957.15,20,4,False,0.7142743806260821,0,0.97,0.420869542302831,0.5915679018684953,4343.1,4.82,14.0
213,Skilled Worker,High School,True,Owned,2,27985.62,17,3,False,0.5022247856867201,5,0.73,0.9818154975998139,0.9097495399216476,108619.86,0.26,10.77
214,Professional,Bachelor,True,Owned,3,143077.86,19,1,False,0.8351568962146327,7,1.23,0.8536666803992433,0.9098911918914119,124757.52,1.15,127.05
215,Skilled Worker,PhD,False,Owned,1,76839.52,18,3,True,0.6597344242964148,5,1.71,0.7916676971349103,0.8918649388357662,376903.53,0.2,88.87
216,Professional,Master,True,Rented,5,289646.58,19,1,True,0.9792561046676862,6,1.51,0.7767817442954937,0.3260880285805186,1265011.64,0.23,470.25
217,Service,Bachelor,False,Rented,4,35286.18,11,2,True,0.7294088842412403,5,1.06,0.3094778966790567,0.9037704304860189,2718.48,12.98,31.99
218,Skilled Worker,Bachelor,True,Rented,4,48487.96,19,3,False,0.8468268529678524,1,1.13,0.1706383564191874,0.9644473516106523,196308.39,0.25,46.79
219,Business,Bachelor,False,Rented,3,37207.76,13,2,True,0.5871696901774087,3,1.15,0.9353401884551192,0.21706089819429902,82255.48,0.45,22.23
220,Unskilled Worker,High School,False,Rented,2,20126.58,22,2,False,0.9030594703822814,3,0.54,0.4431177591355855,0.20322133405834455,37305.67,0.54,8.27
221,Skilled Worker,Bachelor,True,Owned,3,22291.0,17,2,False,0.5075012032538726,3,0.93,0.4026589259410479,0.2491074670579792,56756.23,0.39,10.05
222,Business,Master,False,Owned,7,96519.97,29,3,False,0.5268735351771994,1,1.83,0.20247897580082663,0.5414943002789274,267859.6,0.36,108.47
223,Professional,Diploma,True,Owned,1,28887.6,22,1,False,0.8885668696833571,7,1.03,0.4433725221921959,0.1416639463635466,109097.84,0.26,25.77
224,Service,High School,False,Rented,6,52631.69,25,0,False,0.7022764460442565,5,0.72,0.8317900281733477,0.6945631481567972,250775.21,0.21,28.96
225,Professional,High School,True,Owned,2,18155.32,19,1,False,0.5268631249733344,2,1.04,0.6268452006259443,0.656095349639527,82407.49,0.22,11.89
226,Professional,Bachelor,True,Rented,5,43654.58,15,1,True,0.6958466823556985,4,1.27,0.9749038027246386,0.9898454100808761,154258.7,0.28,44.31
227,Retired,Master,True,Joint,1,33348.61,14,3,True,0.580456625091645,1,1.2,0.9161904408058977,0.9801873494765723,99930.68,0.33,26.88
228,Service,Master,True,Owned,5,24294.49,15,2,False,0.7338531594864603,1,1.21,0.39556770781563155,0.8095604441333467,61051.71,0.4,25.51
229,Unskilled Worker,High School,True,Joint,2,20009.55,25,0,True,0.9947717205331469,2,0.54,0.8643720440176378,0.23696267989083813,39897.72,0.5,11.73
230,Business,High School,False,Rented,5,25310.43,18,2,False,0.5062809825775971,1,1.09,0.8196755400386599,0.4506828845403116,104240.35,0.24,16.76
231,Skilled Worker,Bachelor,False,Owned,1,73286.63,19,0,False,0.889452353139469,1,0.98,0.21522626997905198,0.9239138281136714,262970.67,0.28,56.2
232,Business,Bachelor,True,Owned,1,31453.61,12,1,True,0.6836822748809488,2,1.17,0.1495398102518656,0.18758146605955128,23513.1,1.34,23.94
233,Business,Master,False,Joint,3,75752.81,19,1,True,0.8922014720974435,5,1.92,0.521863144167936,0.5851935243672355,251642.05,0.3,139.83
234,Service,Bachelor,False,Owned,6,31308.48,13,2,False,0.723185657837881,3,0.78,0.5644046387911169,0.7474141567166537,30298.14,1.03,17.73
235,Professional,Master,True,Owned,2,59407.21,22,2,True,0.8755177511916141,4,1.63,0.9537866731741551,0.22193498354740718,7720.53,7.69,87.04
236,Skilled Worker,Bachelor,True,Rented,4,38015.13,18,2,False,0.7749287748586962,5,0.97,0.7049794476398453,0.8078675015086004,125609.52,0.3,31.14
237,Professional,Master,True,Owned,7,94179.27,12,3,False,0.8724816405488294,1,2.1,0.43534259844608025,0.4117521241229045,274532.18,0.34,153.09
238,Professional,Bachelor,False,Rented,6,19787.66,29,1,False,0.7565606631108908,4,1.31,0.4591539556455344,0.42323187607025226,71302.84,0.28,19.88
239,Business,Master,False,Rented,4,62852.26,24,4,False,0.8353188027778737,5,1.93,0.557174321959116,0.888194906266208,267552.12,0.23,89.32
240,Professional,High School,True,Rented,5,23550.57,13,1,True,0.729909912014024,5,1.05,0.5465478372393101,0.3377836244526758,55310.96,0.43,20.03
241,Student,Bachelor,True,Government,4,12480.8,17,1,False,0.6177684517199709,3,0.48,0.9478321333034095,0.3352541285691344,19334.92,0.65,4.11
242,Retired,High School,False,Rented,4,22970.79,18,3,True,0.8786300425296173,2,0.51,0.30021100183190774,0.7493151805469509,73874.94,0.31,11.17
243,Student,Bachelor,False,Joint,7,31472.21,27,1,False,0.7494516330142647,3,0.46,0.5076960872012966,0.19872320014502182,4961.58,6.34,10.84
244,Service,Bachelor,False,Government,1,70983.59,13,1,True,0.6957785426942718,0,0.79,0.4994166477751737,0.8386899339595141,211316.83,0.34,39.62
245,Professional,High School,True,Government,1,26605.87,13,2,False,0.9956221255467455,3,0.94,0.8321884107251153,0.5787659644541916,15546.04,1.71,27.81
246,Student,Diploma,True,Joint,1,3714.45,18,5,False,0.5266848772788253,5,0.47,0.5146188815497097,0.44626696799612675,13899.36,0.27,1.02
247,Service,High School,True,Joint,4,23696.13,17,3,True,0.8625949571469184,2,0.59,0.46957358180373376,0.7775625023956397,40580.69,0.58,14.45
248,Retired,Master,True,Rented,5,15216.77,21,2,False,0.7071162830553976,4,0.91,0.9332148846393058,0.25116672337947843,60057.94,0.25,10.45
249,Retired,Diploma,False,Rented,2,30791.4,24,3,True,0.6664618284473185,3,0.64,0.7839836773833665,0.8019074761726251,73766.16,0.42,15.3
250,Unskilled Worker,High School,True,Owned,7,11351.17,19,0,True,0.9475979286265374,4,0.47,0.7793507679069842,0.8473097667848423,6586.28,1.72,4.74
251,Professional,Bachelor,False,Owned,3,60333.67,21,4,True,0.8879482455944118,2,1.65,0.2565655448412664,0.6804696804658292,142625.05,0.42,103.44
252,Service,High School,True,Rented,5,14932.33,19,0,False,0.51025765276391,3,0.66,0.5283398761763866,0.5418688961346113,28661.18,0.52,5.85
253,Unskilled Worker,High School,False,Owned,7,9941.67,18,3,False,0.8679135657942455,0,0.56,0.23568382326075007,0.45105740654710613,5340.09,1.86,5.67
254,Service,Bachelor,True,Owned,7,18485.97,17,4,False,0.5041363397663532,6,0.85,0.1948082278009795,0.4474365477903197,75027.7,0.25,8.35
255,Professional,PhD,True,Joint,1,93007.94,18,5,True,0.5236724293041046,3,2.51,0.6116607893675341,0.5288191262750678,255535.87,0.36,111.16
256,Business,High School,True,Owned,5,17064.82,14,1,True,0.6273287272808653,6,0.81,0.7360971790690513,0.40298436308351104,42196.19,0.4,8.23
257,Student,Bachelor,True,Owned,2,23856.76,20,1,False,0.9904030285171513,3,0.47,0.7069558162859759,0.32208020341456606,78421.53,0.3,9.76
258,Skilled Worker,Bachelor,False,Owned,6,88311.14,23,1,True,0.6956379782281623,2,0.91,0.9697236581255554,0.5555200013760331,216354.63,0.41,65.12
259,Business,Master,True,Owned,1,141527.62,22,4,False,0.7846065662652775,3,1.91,0.6933639955238919,0.13953960405259158,500863.07,0.28,191.57
260,Professional,High School,True,Government,2,16019.5,11,5,True,0.8906426400758638,5,0.92,0.7164718260458129,0.3149688663275447,75360.16,0.21,10.92
261,Business,Bachelor,False,Rented,6,24070.98,22,2,False,0.6309616859263676,4,1.48,0.866137021907068,0.7226888184658969,40027.12,0.6,19.0
262,Unemployed,Bachelor,False,Owned,3,13858.33,19,4,False,0.9694278240851057,2,0.29,0.9208479108205567,0.6550336665154519,52855.55,0.26,3.74
263,Professional,Bachelor,True,Owned,5,29802.19,16,3,False,0.7307470992641562,3,1.33,0.5246971790247861,0.7789360350965018,36667.89,0.81,33.18
264,Business,PhD,False,Owned,3,96492.44,19,4,False,0.9387381175387739,2,1.91,0.5220955595504077,0.8946620445201687,450016.89,0.21,197.7
265,Unskilled Worker,Master,True,Rented,7,14052.35,17,0,False,0.7262343219838348,0,0.96,0.7652383361184091,0.5458667362741514,67641.6,0.21,9.71
266,Skilled Worker,High School,True,Rented,4,24527.56,22,1,False,0.9535718614311033,2,0.6,0.8285003428645459,0.5065553832808041,32764.84,0.75,16.41
267,Skilled Worker,Bachelor,True,Rented,5,58224.18,21,7,False,0.9302301508683983,5,0.9,0.46134574956340146,0.8731128345046639,122885.69,0.47,47.86
268,Skilled Worker,Bachelor,True,Rented,7,16713.99,25,0,False,0.6718991088212114,5,0.87,0.28967529820226057,0.5129415239522137,6216.87,2.69,10.61
269,Service,Bachelor,True,Joint,6,30828.14,28,0,False,0.5437013301465645,3,0.87,0.39510206348009513,0.7978717840221321,45471.08,0.68,15.67
270,Professional,Bachelor,True,Owned,4,47633.68,17,2,False,0.5315476417619491,5,1.22,0.9001277475277989,0.39260280621673527,30943.01,1.54,32.66
271,Unskilled Worker,Bachelor,True,Rented,2,34424.99,22,1,False,0.7336281427586334,2,0.69,0.5040382012989678,0.9497215708141464,1831.29,18.79,15.63
272,Unskilled Worker,Bachelor,False,Rented,4,18195.0,20,7,False,0.5203671987793939,5,0.71,0.5688079162958306,0.9669745039747791,42720.12,0.43,7.94
273,Unskilled Worker,Diploma,True,Rented,6,10580.67,15,3,False,0.8109407726084294,2,0.57,0.7693455363817088,0.7581407683724843,11443.08,0.92,5.42
274,Student,High School,False,Government,6,3597.68,17,1,False,0.9040642668792926,4,0.28,0.11101157218206113,0.7952463367499386,16561.86,0.22,0.79
275,Business,PhD,False,Owned,2,137370.16,27,4,False,0.9335015391315853,3,1.83,0.8510121019891943,0.44350548656724553,431628.76,0.32,209.46
276,Business,Bachelor,True,Government,3,71667.51,26,3,False,0.9727717527584083,0,1.27,0.8480669327262433,0.5601677254096069,110343.59,0.65,91.77
277,Skilled Worker,Bachelor,True,Rented,1,35875.41,18,1,False,0.5420283029238897,3,0.9,0.8698228882723698,0.7769098342716435,149400.92,0.24,20.75
278,Business,Master,True,Joint,3,59823.51,17,1,False,0.9381136063347295,2,1.89,0.7953087940359814,0.595744871036822,109317.64,0.55,86.07
279,Skilled Worker,Bachelor,False,Rented,7,44918.58,13,0,False,0.5501673903591674,2,1.11,0.17404214880787638,0.7725932640841935,160962.15,0.28,29.04
280,Skilled Worker,Bachelor,True,Rented,4,58860.99,28,1,True,0.9952496067795644,3,0.88,0.819663428344904,0.7008740445524825,268847.22,0.22,59.4
281,Unskilled Worker,Bachelor,True,Rented,2,9271.83,20,1,False,0.5544225854693339,2,0.67,0.7447044598507854,0.41046892501410215,5710.51,1.62,3.15
282,Service,Bachelor,False,Owned,4,13422.5,25,1,False,0.9978175334887892,4,0.75,0.8454541925611356,0.3589971785786563,38497.66,0.35,8.56
283,Service,PhD,True,Rented,6,18716.78,18,2,False,0.705653261133182,2,1.51,0.19480781901731067,0.8559723431748116,57785.84,0.32,23.29
284,Professional,Master,True,Owned,7,55595.29,17,1,False,0.8699878117829211,7,1.86,0.5981234494994092,0.4164357944501348,244731.36,0.23,99.94
285,Business,High School,True,Joint,7,36194.31,17,2,False,0.5876749237411916,4,1.08,0.6542605314294563,0.9610228463591389,158043.05,0.23,27.11
286,Professional,High School,False,Rented,1,59045.54,24,0,False,0.5412695204852269,1,0.99,0.3984563363837341,0.23501858273960882,102008.76,0.58,31.69
287,Service,Bachelor,False,Rented,5,7625.26,14,2,False,0.8362046644532946,4,0.92,0.9594636882867983,0.8765198225185101,2133.41,3.57,5.09
288,Business,High School,True,Joint,5,16929.46,21,3,False,0.7765795023854909,1,0.88,0.9304407334031145,0.7385643795960425,56175.28,0.3,11.43
289,Professional,Bachelor,True,Owned,5,54274.18,25,2,True,0.9539803372356139,1,1.56,0.17967288992099828,0.8461827742691614,35298.28,1.54,71.18
290,Business,High School,False,Joint,4,37533.7,20,0,False,0.8403817586023464,4,0.86,0.4948958320567478,0.8865912058850348,60541.99,0.62,31.19
291,Professional,Bachelor,False,Rented,5,46011.13,21,5,False,0.8183614579588928,3,1.12,0.5120283859819571,0.45657203992848827,40038.44,1.15,50.03
292,Professional,High School,False,Rented,2,20276.44,19,1,False,0.82631556843394,4,1.0,0.21712916819344782,0.4250345669481306,57289.51,0.35,17.81
293,Unskilled Worker,Bachelor,True,Rented,1,17916.76,26,1,True,0.7004224958760314,3,0.66,0.9782330506312924,0.3984887212626791,74912.55,0.24,6.63
294,Service,Bachelor,False,Government,7,30520.31,19,2,False,0.860862746924822,5,0.74,0.6794807587328825,0.5874913324623875,23742.68,1.29,21.46
295,Professional,Bachelor,True,Joint,6,21549.2,21,2,False,0.9471241080819914,2,1.32,0.5050102332668827,0.13581300009587044,90258.64,0.24,25.71
296,Business,Diploma,True,Government,3,26192.69,13,3,False,0.8458030443848932,5,1.3,0.20136753842066127,0.4038060056346494,21339.67,1.23,30.21
297,Skilled Worker,Master,False,Owned,6,23669.24,18,3,False,0.5564822769110698,1,1.45,0.6407102965378904,0.6290913044661758,35533.55,0.67,15.49
298,Professional,Bachelor,True,Joint,2,65347.53,24,3,True,0.7260870658937542,2,1.17,0.1931039526720097,0.8014585498909963,188500.53,0.35,61.12
299,Business,High School,False,Owned,1,20920.87,15,1,True,0.7018487794927555,1,0.9,0.7002289723026227,0.16023769627085543,26351.6,0.79,14.08
300,Professional,Master,True,Owned,3,34378.93,20,2,False,0.7422219420170598,6,1.54,0.5973338598420058,0.3005125918108337,82085.63,0.42,42.58
301,Professional,PhD,False,Joint,5,58876.47,22,2,False,0.645754219410171,6,1.84,0.5667766123007572,0.6500931145731949,180170.7,0.33,76.9
302,Business,Master,True,Rented,3,89418.75,16,4,True,0.7791515345176274,2,1.76,0.2685621252862693,0.873623573249145,340078.17,0.26,114.06
303,Business,High School,True,Rented,7,32669.48,24,1,True,0.9021747614895007,3,0.73,0.20652827106927737,0.7172381971716559,29033.41,1.13,22.97
304,Business,Diploma,True,Rented,4,69627.99,22,0,True,0.6676638054069853,2,1.16,0.872437608325102,0.8009464300056353,320086.63,0.22,46.68
305,Skilled Worker,High School,True,Owned,4,40853.84,16,3,True,0.960365349496052,1,0.62,0.9881362518929336,0.17584531674982457,45191.76,0.9,23.81
306,Retired,Master,False,Rented,5,25959.08,12,2,False,0.6380850146128444,2,1.21,0.9214612206586726,0.15809971660554045,24435.75,1.06,16.65
307,Business,PhD,True,Rented,5,75746.64,22,2,True,0.7507122899439223,3,1.59,0.4817781016641891,0.5324153539140135,6394.17,11.84,95.67
308,Service,High School,True,Government,2,39609.88,17,1,False,0.827397671673853,4,0.51,0.48217981562111245,0.19389301069045822,2658.66,14.89,19.55
309,Skilled Worker,PhD,True,Rented,2,42790.35,21,0,False,0.9097455210407601,3,1.54,0.21332572925542637,0.8019180805556103,60775.46,0.7,67.58
310,Professional,Bachelor,False,Rented,6,57328.34,21,1,False,0.8338338748392704,5,1.18,0.42474245630522245,0.2905733983894003,251979.57,0.23,47.97
311,Service,Diploma,True,Owned,7,17697.78,22,5,False,0.9406000336319303,2,0.73,0.18724494256966223,0.9548360049257778,29829.24,0.59,11.98
312,Professional,High School,True,Joint,4,31794.41,19,1,True,0.9155750052151999,2,1.0,0.9772143459638228,0.23226066180812688,136193.69,0.23,23.74
313,Professional,Diploma,True,Rented,1,37984.02,22,6,False,0.6019651209574767,3,1.22,0.2629209586085715,0.24035712382834884,10494.84,3.62,22.49
314,Retired,High School,False,Owned,2,27827.55,24,3,False,0.6853789868047299,5,0.57,0.44395484272019525,0.7869861718697544,84040.56,0.33,9.11
