id,occupation,upi_txns_month,mobile_recharge_freq,night_light,education,is_urban,bill_payment_consistency,ecommerce_freq,skill_level,household_size,market_density,public_transport_access,housing_type,income,loan_amount,income_to_loan_ratio,repayment_capability
14899296,Street Vendor,14,Irregular,33,Primary,0,0,4,Skilled,3,0.3,1,Semi-Pucca,15176,14659,1.04,0.89
75781584,Auto Rickshaw Driver,34,Weekly,68,Primary,1,1,10,Unskilled,2,0.6,1,Pucca,29980,97305,0.31,0.95
52688277,Delivery Partner,26,Monthly,56,Secondary,1,1,8,Skilled,7,0.1,1,Pucca,29799,88327,0.34,0.95
4312984,Farmer,0,Monthly,35,Primary,0,1,0,Unskilled,7,0.2,0,Semi-Pucca,8308,69784,0.12,0.52
75716098,Farmer,2,Irregular,37,Illiterate,0,0,0,Unskilled,5,0.3,0,Kutcha,8576,30041,0.29,0.54
25450303,Farmer,10,Weekly,52,Illiterate,1,0,3,Unskilled,1,0.1,1,Pucca,9835,39274,0.25,0.6
43261657,Street Vendor,14,Monthly,17,Secondary,0,1,4,Skilled,6,0.3,0,Semi-Pucca,12168,52842,0.23,0.64
70868792,Street Vendor,34,Weekly,72,Primary,1,0,10,Semi-Skilled,4,0.6,1,Pucca,23001,93858,0.25,0.95
2779170,Domestic Worker,22,Weekly,26,Primary,0,0,7,Skilled,7,0.2,1,Kutcha,11490,42117,0.27,0.56
19014048,Small Shop Owner,48,Monthly,52,Secondary,1,1,10,Semi-Skilled,1,0.8,1,Pucca,38037,78584,0.48,0.95
56836021,Auto Rickshaw Driver,32,Weekly,87,Secondary,1,1,10,Semi-Skilled,3,0.9,1,Pucca,29576,22955,1.29,0.95
99160379,Farmer,1,Monthly,39,Illiterate,0,1,0,Semi-Skilled,4,0.2,0,Pucca,8922,13465,0.66,0.55
51137934,Construction Worker,45,Monthly,74,Illiterate,1,1,10,Semi-Skilled,6,0.3,1,Semi-Pucca,21064,52862,0.4,0.94
87891685,Delivery Partner,23,Monthly,36,Secondary,0,1,7,Skilled,6,0.3,0,Semi-Pucca,23581,18517,1.27,0.95
24022206,Auto Rickshaw Driver,34,Weekly,73,Primary,1,1,10,Unskilled,3,0.5,1,Pucca,31374,81454,0.39,0.95
31444177,Farmer,2,Monthly,12,Primary,0,1,0,Skilled,7,0.4,0,Pucca,7922,48390,0.16,0.53
98707620,Farmer,12,Weekly,72,Illiterate,1,1,4,Unskilled,6,0.7,1,Semi-Pucca,13582,16603,0.82,0.71
34986757,Street Vendor,15,Irregular,21,Secondary,0,0,5,Semi-Skilled,6,0.2,0,Kutcha,13637,40936,0.33,0.53
773476,Construction Worker,23,Weekly,13,Primary,0,1,7,Semi-Skilled,3,0.2,0,Kutcha,9947,91949,0.11,0.74
33953979,Construction Worker,18,Monthly,25,Primary,0,0,6,Skilled,7,0.3,0,Pucca,11337,17211,0.66,0.52
77147129,Auto Rickshaw Driver,21,Irregular,26,Primary,0,0,7,Skilled,3,0.3,0,Semi-Pucca,17617,5092,3.46,0.85
28445297,Street Vendor,10,Monthly,38,Primary,0,1,3,Semi-Skilled,5,0.3,1,Pucca,14848,50371,0.29,0.81
26946800,Auto Rickshaw Driver,19,Weekly,21,Primary,0,1,6,Skilled,5,0.3,1,Kutcha,18636,16609,1.12,0.95
69046055,Delivery Partner,6,Weekly,23,Secondary,0,0,2,Semi-Skilled,3,0.2,0,Semi-Pucca,17310,95226,0.18,0.86
97080005,Construction Worker,19,Weekly,30,Primary,0,0,6,Skilled,6,0.4,0,Kutcha,14380,70669,0.2,0.59
5986601,Tailor,16,Weekly,34,Primary,0,1,5,Unskilled,7,0.3,1,Kutcha,15883,65333,0.24,0.68
85815593,Farmer,0,Monthly,29,Illiterate,0,1,0,Unskilled,3,0.4,0,Pucca,7252,8123,0.89,0.54
92590469,Farmer,0,Weekly,24,Primary,0,1,0,Semi-Skilled,6,0.4,0,Kutcha,7311,81348,0.09,0.44
23941788,Construction Worker,48,Weekly,63,Primary,1,1,10,Skilled,6,0.4,1,Semi-Pucca,23502,9857,2.38,0.95
15709303,Small Shop Owner,19,Weekly,35,Secondary,0,0,6,Skilled,6,0.2,1,Semi-Pucca,25949,96853,0.27,0.95
41389753,Street Vendor,36,Monthly,56,Graduate,1,0,10,Semi-Skilled,4,0.3,1,Semi-Pucca,25723,47063,0.55,0.95
29492713,Auto Rickshaw Driver,22,Monthly,38,Primary,0,1,7,Semi-Skilled,7,0.3,0,Semi-Pucca,21245,26189,0.81,0.95
42713068,Domestic Worker,12,Monthly,83,Primary,1,1,4,Unskilled,5,0.2,1,Kutcha,15414,46807,0.33,0.8
92378244,Domestic Worker,10,Weekly,20,Illiterate,0,1,3,Unskilled,5,0.3,0,Kutcha,8668,36187,0.24,0.68
91031689,Farmer,4,Weekly,20,Illiterate,0,0,1,Skilled,4,0.3,1,Semi-Pucca,7510,38330,0.2,0.47
85610166,Auto Rickshaw Driver,9,Irregular,20,Secondary,0,0,3,Unskilled,7,0.2,1,Semi-Pucca,16058,78193,0.21,0.64
34332802,Construction Worker,17,Weekly,82,Primary,1,1,5,Skilled,3,0.6,1,Pucca,21046,23893,0.88,0.95
10714853,Auto Rickshaw Driver,44,Irregular,86,Primary,1,0,10,Semi-Skilled,7,0.4,1,Pucca,35887,92164,0.39,0.95
84003014,Farmer,1,Irregular,33,Illiterate,0,0,0,Unskilled,3,0.1,0,Pucca,8814,55024,0.16,0.56
40658968,Auto Rickshaw Driver,46,Weekly,67,Primary,1,1,10,Semi-Skilled,6,0.8,1,Pucca,32150,90409,0.36,0.95
28511744,Farmer,8,Weekly,69,Illiterate,1,1,2,Semi-Skilled,1,0.4,1,Pucca,10841,87887,0.12,0.71
98133074,Auto Rickshaw Driver,12,Weekly,86,Secondary,1,1,4,Unskilled,2,0.4,1,Pucca,25232,33424,0.75,0.95
58948607,Small Shop Owner,21,Weekly,37,Secondary,0,1,7,Unskilled,7,0.4,0,Pucca,24560,71783,0.34,0.95
5243102,Construction Worker,9,Weekly,20,Primary,0,1,3,Skilled,6,0.4,1,Semi-Pucca,9908,17557,0.56,0.63
28555758,Small Shop Owner,32,Monthly,67,Secondary,1,1,10,Skilled,7,0.4,1,Kutcha,37678,30498,1.24,0.95
93414315,Auto Rickshaw Driver,11,Irregular,12,Primary,0,0,3,Skilled,5,0.2,0,Kutcha,16459,53765,0.31,0.78
59876795,Auto Rickshaw Driver,37,Irregular,62,Secondary,1,0,10,Unskilled,3,0.5,1,Pucca,27587,78061,0.35,0.95
86452690,Delivery Partner,10,Irregular,19,Secondary,0,0,3,Semi-Skilled,5,0.4,1,Semi-Pucca,17175,26104,0.66,0.75
72729558,Farmer,0,Monthly,24,Primary,0,1,0,Semi-Skilled,5,0.1,0,Kutcha,7212,87708,0.08,0.56
36246702,Farmer,4,Irregular,36,Primary,0,0,1,Unskilled,7,0.3,0,Semi-Pucca,8353,30895,0.27,0.37
16143634,Delivery Partner,6,Irregular,21,Secondary,0,0,2,Semi-Skilled,5,0.3,0,Semi-Pucca,17371,71136,0.24,0.77
95844343,Auto Rickshaw Driver,49,Weekly,73,Secondary,1,1,10,Semi-Skilled,1,0.5,1,Pucca,29785,94947,0.31,0.95
92878456,Farmer,4,Weekly,82,Primary,1,1,1,Semi-Skilled,6,0.4,1,Pucca,12547,34582,0.36,0.67
70788185,Delivery Partner,13,Irregular,17,Primary,0,0,4,Unskilled,7,0.2,0,Semi-Pucca,17754,29880,0.59,0.73
72393089,Tailor,15,Weekly,14,Primary,0,0,5,Semi-Skilled,6,0.1,1,Pucca,13815,70559,0.2,0.6
92931950,Farmer,5,Weekly,13,Primary,0,1,1,Unskilled,7,0.2,1,Semi-Pucca,6381,99087,0.06,0.44
30882270,Delivery Partner,15,Monthly,37,Secondary,0,1,5,Semi-Skilled,3,0.4,0,Kutcha,24304,31341,0.78,0.95
79195768,Delivery Partner,19,Weekly,37,Secondary,0,1,6,Unskilled,6,0.3,1,Kutcha,22989,5252,4.38,0.95
20896048,Farmer,6,Monthly,34,Primary,0,0,2,Unskilled,5,0.3,0,Kutcha,8216,33174,0.25,0.53
53731102,Street Vendor,7,Monthly,27,Primary,0,1,2,Unskilled,4,0.1,0,Semi-Pucca,11547,94733,0.12,0.67
24850145,Auto Rickshaw Driver,45,Weekly,75,Secondary,1,0,10,Unskilled,6,0.1,1,Semi-Pucca,31932,76573,0.42,0.95
85353622,Small Shop Owner,6,Monthly,15,Primary,0,1,2,Semi-Skilled,7,0.2,0,Kutcha,17477,16358,1.07,0.9
69578231,Street Vendor,21,Weekly,27,Primary,0,1,7,Semi-Skilled,4,0.1,1,Pucca,15308,69039,0.22,0.8
59676707,Farmer,3,Monthly,83,Illiterate,1,1,1,Unskilled,2,0.6,1,Pucca,13582,47059,0.29,0.7
64826823,Auto Rickshaw Driver,12,Weekly,36,Secondary,0,1,4,Semi-Skilled,3,0.2,1,Semi-Pucca,19149,10398,1.84,0.95
61289681,Farmer,0,Irregular,29,Primary,0,0,0,Skilled,7,0.3,0,Kutcha,9177,8069,1.14,0.48
52866713,Street Vendor,23,Weekly,50,Primary,1,0,7,Semi-Skilled,3,0.9,1,Semi-Pucca,16933,87154,0.19,0.89
61983370,Street Vendor,25,Weekly,75,Secondary,1,1,8,Semi-Skilled,5,0.4,1,Semi-Pucca,20390,48751,0.42,0.95
10549506,Auto Rickshaw Driver,29,Weekly,61,Secondary,1,0,9,Unskilled,1,0.1,1,Pucca,25738,64240,0.4,0.95
67385383,Street Vendor,18,Weekly,11,Secondary,0,1,6,Semi-Skilled,5,0.2,1,Semi-Pucca,11200,36550,0.31,0.7
34169278,Small Shop Owner,5,Weekly,33,Secondary,0,1,1,Unskilled,6,0.3,0,Kutcha,23599,70721,0.33,0.95
28713286,Street Vendor,20,Weekly,30,Primary,0,1,6,Skilled,5,0.3,0,Pucca,15095,59753,0.25,0.87
85507206,Street Vendor,6,Monthly,27,Secondary,0,1,2,Skilled,5,0.3,1,Semi-Pucca,12917,63880,0.2,0.73
37196236,Farmer,5,Monthly,23,Primary,0,1,1,Unskilled,5,0.3,0,Semi-Pucca,8228,36283,0.23,0.5
61609759,Farmer,5,Irregular,24,Primary,0,0,1,Unskilled,3,0.3,0,Semi-Pucca,8453,35998,0.23,0.52
62167925,Auto Rickshaw Driver,24,Weekly,28,Secondary,0,1,8,Semi-Skilled,6,0.2,1,Kutcha,18906,6070,3.11,0.92
56987510,Farmer,1,Monthly,22,Primary,0,1,0,Unskilled,7,0.2,1,Kutcha,6791,10717,0.63,0.45
1629421,Small Shop Owner,23,Weekly,18,Secondary,0,1,7,Semi-Skilled,3,0.4,0,Semi-Pucca,23755,59467,0.4,0.95
29433222,Farmer,4,Monthly,16,Primary,0,1,1,Skilled,7,0.2,0,Semi-Pucca,7094,28301,0.25,0.47
88886508,Street Vendor,25,Weekly,65,Secondary,1,1,8,Unskilled,5,0.7,1,Pucca,18985,96639,0.2,0.94
45910049,Small Shop Owner,6,Monthly,36,Graduate,0,0,2,Semi-Skilled,7,0.2,0,Semi-Pucca,26513,92009,0.29,0.95
18238027,Auto Rickshaw Driver,15,Irregular,88,Graduate,1,0,5,Semi-Skilled,4,0.4,1,Pucca,30185,85231,0.35,0.95
99784422,Street Vendor,7,Irregular,20,Primary,0,0,2,Semi-Skilled,6,0.2,0,Semi-Pucca,12390,34023,0.36,0.53
70102423,Construction Worker,9,Monthly,27,Primary,0,0,3,Semi-Skilled,3,0.1,1,Pucca,9897,51149,0.19,0.56
70161739,Street Vendor,45,Weekly,55,Graduate,1,1,10,Semi-Skilled,3,0.3,1,Pucca,27260,67382,0.4,0.95
66190743,Small Shop Owner,15,Monthly,88,Primary,1,1,5,Skilled,4,0.1,1,Semi-Pucca,40803,71244,0.57,0.95
74813795,Domestic Worker,45,Weekly,67,Primary,1,1,10,Unskilled,6,0.4,1,Kutcha,17902,59511,0.3,0.83
83909952,Small Shop Owner,14,Monthly,30,Graduate,0,0,4,Skilled,3,0.1,0,Kutcha,29646,60743,0.49,0.95
96498114,Street Vendor,37,Weekly,73,Secondary,1,0,10,Skilled,4,0.8,1,Kutcha,25980,25451,1.02,0.95
26940228,Delivery Partner,24,Weekly,33,Graduate,0,1,8,Skilled,7,0.4,1,Semi-Pucca,27635,70365,0.39,0.95
18130920,Farmer,1,Weekly,16,Illiterate,0,0,0,Unskilled,6,0.2,0,Semi-Pucca,7010,26481,0.26,0.46
20611942,Domestic Worker,18,Monthly,34,Primary,0,1,6,Skilled,6,0.3,0,Pucca,12528,40382,0.31,0.62
95603440,Farmer,7,Irregular,87,Primary,1,0,2,Skilled,3,0.6,1,Kutcha,14300,32019,0.45,0.72
71793066,Domestic Worker,11,Weekly,54,Illiterate,1,1,3,Unskilled,2,0.4,1,Semi-Pucca,11494,8766,1.31,0.82
27967795,Street Vendor,12,Weekly,37,Secondary,0,1,4,Semi-Skilled,5,0.4,0,Semi-Pucca,13132,64567,0.2,0.78
29821127,Street Vendor,19,Irregular,22,Primary,0,0,6,Semi-Skilled,5,0.2,0,Semi-Pucca,12934,82474,0.16,0.57
19505705,Farmer,3,Irregular,39,Illiterate,0,0,1,Unskilled,4,0.3,0,Kutcha,9078,59478,0.15,0.55
52937284,Small Shop Owner,8,Weekly,23,Primary,0,1,2,Unskilled,5,0.2,1,Kutcha,21235,32542,0.65,0.95
2111337,Street Vendor,48,Weekly,71,Secondary,1,1,10,Semi-Skilled,3,0.6,1,Semi-Pucca,22944,5882,3.9,0.95
87546765,Auto Rickshaw Driver,19,Irregular,27,Secondary,0,0,6,Semi-Skilled,5,0.2,0,Semi-Pucca,16794,82494,0.2,0.79
97881050,Delivery Partner,9,Irregular,22,Primary,0,0,3,Unskilled,6,0.1,1,Pucca,19072,6792,2.81,0.79
57992080,Farmer,7,Irregular,71,Primary,1,0,2,Unskilled,7,0.5,1,Semi-Pucca,11199,88330,0.13,0.49
29022298,Farmer,6,Monthly,27,Primary,0,1,2,Skilled,7,0.4,0,Pucca,9664,87117,0.11,0.52
58774463,Small Shop Owner,21,Weekly,17,Secondary,0,1,7,Skilled,6,0.1,0,Semi-Pucca,24919,15006,1.66,0.95
63343505,Street Vendor,17,Monthly,14,Primary,0,1,5,Semi-Skilled,3,0.1,0,Semi-Pucca,12171,52513,0.23,0.75
33701584,Street Vendor,19,Irregular,36,Primary,0,0,6,Semi-Skilled,7,0.1,0,Pucca,14045,29875,0.47,0.61
49521997,Auto Rickshaw Driver,19,Weekly,39,Graduate,0,1,6,Semi-Skilled,5,0.2,0,Kutcha,24926,28787,0.87,0.95
31975501,Farmer,2,Irregular,13,Primary,0,0,0,Semi-Skilled,7,0.3,0,Semi-Pucca,7423,40971,0.18,0.37
36220606,Auto Rickshaw Driver,16,Irregular,18,Primary,0,0,5,Semi-Skilled,5,0.3,0,Pucca,14867,20868,0.71,0.76
49167736,Domestic Worker,48,Weekly,60,Illiterate,1,1,10,Skilled,3,0.1,1,Semi-Pucca,18889,89803,0.21,0.95
57245459,Small Shop Owner,20,Monthly,10,Primary,0,1,6,Semi-Skilled,5,0.3,0,Pucca,19616,24170,0.81,0.9
36021549,Domestic Worker,7,Irregular,17,Illiterate,0,0,2,Semi-Skilled,6,0.2,0,Semi-Pucca,7625,77628,0.1,0.27
84489817,Farmer,13,Weekly,55,Primary,1,0,4,Semi-Skilled,3,0.8,1,Semi-Pucca,10656,27031,0.39,0.55
77082922,Farmer,7,Weekly,34,Primary,0,1,2,Unskilled,4,0.2,0,Semi-Pucca,8159,53205,0.15,0.63
92634823,Street Vendor,24,Monthly,37,Primary,0,1,8,Skilled,6,0.2,1,Kutcha,17591,12112,1.45,0.89
70472454,Construction Worker,5,Irregular,26,Primary,0,0,1,Semi-Skilled,7,0.3,0,Kutcha,9950,85333,0.12,0.45
73979164,Small Shop Owner,7,Weekly,29,Primary,0,1,2,Skilled,4,0.3,1,Semi-Pucca,21423,69730,0.31,0.95
48246200,Farmer,10,Weekly,72,Primary,1,1,3,Semi-Skilled,5,0.7,1,Pucca,13582,95244,0.14,0.82
53523178,Street Vendor,10,Irregular,30,Primary,0,0,3,Skilled,4,0.2,0,Kutcha,15138,78665,0.19,0.62
23979118,Farmer,4,Irregular,18,Primary,0,0,1,Unskilled,3,0.3,1,Semi-Pucca,7948,12697,0.63,0.46
97163952,Delivery Partner,39,Weekly,85,Secondary,1,1,10,Semi-Skilled,7,0.5,1,Kutcha,38386,77306,0.5,0.95
35982438,Tailor,38,Weekly,67,Primary,1,1,10,Unskilled,4,0.5,1,Pucca,25649,71885,0.36,0.95
42961764,Tailor,19,Weekly,61,Primary,1,0,6,Unskilled,7,0.1,1,Pucca,23733,69738,0.34,0.94
39528142,Construction Worker,21,Monthly,56,Primary,1,1,7,Skilled,7,0.6,1,Semi-Pucca,16016,45954,0.35,0.77
51609648,Domestic Worker,18,Weekly,75,Primary,1,1,6,Skilled,6,0.1,1,Pucca,18245,83069,0.22,0.85
61786444,Domestic Worker,8,Irregular,15,Primary,0,0,2,Semi-Skilled,3,0.2,0,Kutcha,8536,44888,0.19,0.47
86521595,Construction Worker,16,Monthly,56,Illiterate,1,1,5,Unskilled,2,0.7,1,Pucca,15089,10840,1.39,0.86
71427668,Auto Rickshaw Driver,23,Monthly,39,Primary,0,1,7,Semi-Skilled,5,0.2,0,Kutcha,21333,17219,1.24,0.95
46607668,Farmer,7,Weekly,24,Primary,0,1,2,Semi-Skilled,5,0.2,0,Pucca,8010,66395,0.12,0.63
44124569,Domestic Worker,43,Irregular,54,Primary,1,0,10,Semi-Skilled,4,0.9,1,Semi-Pucca,14908,47677,0.31,0.72
53819502,Street Vendor,48,Monthly,53,Primary,1,0,10,Unskilled,7,0.5,1,Pucca,19939,48669,0.41,0.83
998328,Street Vendor,23,Monthly,38,Secondary,0,0,7,Semi-Skilled,6,0.3,0,Kutcha,14469,32343,0.45,0.45
27448019,Auto Rickshaw Driver,22,Monthly,19,Graduate,0,0,7,Unskilled,7,0.3,0,Semi-Pucca,18397,57873,0.32,0.74
81671923,Street Vendor,24,Weekly,56,Primary,1,1,8,Semi-Skilled,1,0.2,1,Semi-Pucca,18286,46106,0.4,0.91
57784404,Tailor,21,Weekly,36,Primary,0,1,7,Semi-Skilled,3,0.1,1,Pucca,18379,23771,0.77,0.95
91949342,Farmer,11,Monthly,52,Illiterate,1,0,3,Unskilled,6,0.8,1,Pucca,9871,93339,0.11,0.38
58100908,Construction Worker,24,Irregular,25,Illiterate,0,0,8,Semi-Skilled,4,0.2,0,Semi-Pucca,11179,25896,0.43,0.63
62067526,Street Vendor,22,Weekly,35,Secondary,0,1,7,Unskilled,7,0.3,0,Kutcha,13851,61881,0.22,0.67
22857906,Delivery Partner,23,Weekly,32,Primary,0,0,7,Semi-Skilled,6,0.2,1,Pucca,21004,51522,0.41,0.8
51625760,Street Vendor,22,Weekly,79,Primary,1,1,7,Skilled,1,0.6,1,Semi-Pucca,22405,22305,1.0,0.95
68335716,Farmer,10,Monthly,52,Illiterate,1,0,3,Semi-Skilled,2,0.3,1,Pucca,9816,93185,0.11,0.44
78530799,Tailor,20,Weekly,37,Graduate,0,1,6,Semi-Skilled,6,0.1,1,Pucca,19821,97020,0.2,0.93
49879053,Small Shop Owner,6,Weekly,20,Secondary,0,1,2,Semi-Skilled,6,0.3,0,Semi-Pucca,18099,87454,0.21,0.86
16460282,Construction Worker,39,Weekly,77,Illiterate,1,1,10,Unskilled,2,0.4,1,Pucca,22125,28030,0.79,0.95
57607317,Domestic Worker,10,Monthly,15,Primary,0,1,3,Semi-Skilled,4,0.2,1,Kutcha,9244,37001,0.25,0.54
1492955,Farmer,2,Weekly,79,Illiterate,1,1,0,Unskilled,6,0.5,1,Semi-Pucca,11559,20901,0.55,0.57
82398702,Farmer,6,Weekly,29,Primary,0,1,2,Skilled,4,0.4,1,Semi-Pucca,9165,6348,1.44,0.78
75277004,Construction Worker,40,Weekly,67,Illiterate,1,0,10,Semi-Skilled,2,0.6,1,Pucca,19482,23746,0.82,0.85
72122314,Farmer,11,Weekly,60,Primary,1,0,3,Unskilled,6,0.4,1,Semi-Pucca,10839,62108,0.17,0.5
85814641,Construction Worker,23,Weekly,33,Illiterate,0,1,7,Unskilled,6,0.1,0,Semi-Pucca,13591,59580,0.23,0.68
78482178,Farmer,0,Weekly,33,Primary,0,0,0,Unskilled,4,0.3,0,Pucca,7456,34150,0.22,0.42
42338172,Farmer,3,Monthly,19,Illiterate,0,1,1,Unskilled,7,0.1,1,Kutcha,8022,35748,0.22,0.44
48219022,Auto Rickshaw Driver,47,Irregular,78,Primary,1,0,10,Unskilled,1,0.7,1,Semi-Pucca,34770,34940,1.0,0.95
54805883,Farmer,3,Weekly,52,Primary,1,0,1,Unskilled,4,0.3,1,Semi-Pucca,10362,99095,0.1,0.58
64342379,Construction Worker,13,Irregular,30,Illiterate,0,0,4,Semi-Skilled,6,0.1,0,Kutcha,10415,26515,0.39,0.48
35295574,Auto Rickshaw Driver,36,Weekly,54,Secondary,1,0,10,Semi-Skilled,7,0.7,1,Pucca,26391,26939,0.98,0.95
33078067,Street Vendor,22,Weekly,26,Primary,0,1,7,Skilled,4,0.2,1,Semi-Pucca,16084,10654,1.51,0.95
68434177,Domestic Worker,11,Weekly,22,Primary,0,1,3,Unskilled,5,0.4,0,Kutcha,8384,7508,1.12,0.74
93511086,Farmer,5,Monthly,86,Primary,1,0,1,Unskilled,5,0.5,1,Pucca,12946,96159,0.13,0.73
52911802,Delivery Partner,21,Weekly,10,Secondary,0,0,7,Unskilled,6,0.2,0,Semi-Pucca,18672,32631,0.57,0.76
68418188,Street Vendor,16,Monthly,34,Primary,0,0,5,Semi-Skilled,7,0.2,0,Semi-Pucca,15872,46222,0.34,0.62
72479020,Farmer,0,Monthly,24,Illiterate,0,0,0,Semi-Skilled,5,0.2,0,Kutcha,8224,46774,0.18,0.38
75450393,Delivery Partner,5,Weekly,34,Primary,0,0,1,Semi-Skilled,4,0.1,1,Pucca,20906,58064,0.36,0.95
62622006,Construction Worker,14,Monthly,25,Illiterate,0,0,4,Semi-Skilled,5,0.2,1,Kutcha,10519,26114,0.4,0.62
60157366,Small Shop Owner,35,Weekly,52,Secondary,1,1,10,Semi-Skilled,2,0.4,1,Semi-Pucca,34555,70926,0.49,0.95
54982972,Street Vendor,43,Weekly,87,Primary,1,0,10,Unskilled,7,0.7,1,Semi-Pucca,24682,11646,2.12,0.95
58062403,Delivery Partner,16,Monthly,26,Primary,0,1,5,Unskilled,7,0.2,1,Kutcha,18504,50357,0.37,0.82
99408819,Farmer,2,Weekly,36,Primary,0,1,0,Skilled,5,0.3,0,Semi-Pucca,9904,94766,0.1,0.7
4889975,Auto Rickshaw Driver,10,Irregular,31,Graduate,0,0,3,Semi-Skilled,4,0.3,1,Kutcha,19161,33720,0.57,0.79
51888663,Domestic Worker,21,Monthly,17,Primary,0,0,7,Skilled,3,0.2,1,Semi-Pucca,9887,88949,0.11,0.55
17058581,Street Vendor,14,Weekly,54,Primary,1,1,4,Semi-Skilled,2,0.4,1,Semi-Pucca,18546,21403,0.87,0.89
76387571,Small Shop Owner,13,Irregular,72,Primary,1,0,4,Semi-Skilled,4,0.3,1,Kutcha,32809,18512,1.77,0.95
28803591,Street Vendor,20,Weekly,18,Primary,0,1,6,Semi-Skilled,4,0.2,0,Kutcha,13849,60826,0.23,0.89
92945750,Small Shop Owner,16,Monthly,77,Secondary,1,0,5,Unskilled,7,0.4,1,Pucca,31617,56586,0.56,0.95
67825010,Small Shop Owner,5,Weekly,25,Primary,0,0,1,Semi-Skilled,6,0.3,0,Semi-Pucca,18319,91888,0.2,0.75
27907868,Farmer,0,Monthly,18,Primary,0,1,0,Semi-Skilled,6,0.3,0,Semi-Pucca,7218,19109,0.38,0.5
13673046,Farmer,11,Weekly,64,Illiterate,1,1,3,Unskilled,6,0.8,1,Pucca,11288,79957,0.14,0.65
12342355,Construction Worker,14,Weekly,19,Illiterate,0,1,4,Unskilled,4,0.1,0,Semi-Pucca,9361,81025,0.12,0.66
61807443,Farmer,6,Weekly,36,Primary,0,0,2,Unskilled,6,0.3,1,Pucca,8684,11092,0.78,0.35
6665676,Construction Worker,25,Weekly,81,Illiterate,1,0,8,Unskilled,5,0.2,1,Pucca,17010,64254,0.26,0.77
85458914,Street Vendor,29,Weekly,81,Primary,1,1,9,Skilled,7,0.8,1,Semi-Pucca,26990,12845,2.1,0.95
81122649,Farmer,12,Weekly,74,Primary,1,1,4,Unskilled,4,0.8,1,Semi-Pucca,12284,76083,0.16,0.84
11993195,Construction Worker,39,Weekly,83,Primary,1,1,10,Semi-Skilled,4,0.4,1,Semi-Pucca,19404,6759,2.87,0.95
58442461,Domestic Worker,32,Monthly,57,Primary,1,1,10,Unskilled,2,0.4,1,Pucca,15931,68888,0.23,0.81
4645124,Farmer,7,Irregular,37,Illiterate,0,0,2,Skilled,4,0.3,0,Kutcha,10184,74234,0.14,0.57
49899795,Small Shop Owner,12,Weekly,16,Secondary,0,0,4,Semi-Skilled,3,0.1,1,Kutcha,20479,35883,0.57,0.9
22334210,Street Vendor,8,Monthly,16,Secondary,0,0,2,Semi-Skilled,5,0.3,0,Kutcha,10648,42509,0.25,0.57
72491699,Farmer,9,Weekly,55,Primary,1,1,3,Skilled,2,0.3,1,Semi-Pucca,13108,69822,0.19,0.77
35198587,Domestic Worker,44,Monthly,51,Illiterate,1,1,10,Skilled,2,0.8,1,Kutcha,15900,88342,0.18,0.88
68280114,Farmer,1,Monthly,11,Illiterate,0,1,0,Skilled,3,0.3,0,Kutcha,7880,54472,0.14,0.62
52570748,Street Vendor,24,Monthly,71,Primary,1,1,8,Semi-Skilled,6,0.2,1,Pucca,21406,24772,0.86,0.95
35599917,Street Vendor,24,Monthly,57,Secondary,1,0,8,Semi-Skilled,3,0.9,1,Semi-Pucca,18445,52996,0.35,0.78
78799700,Street Vendor,32,Weekly,88,Secondary,1,1,10,Semi-Skilled,7,0.5,1,Semi-Pucca,23700,87972,0.27,0.95
57143910,Farmer,9,Weekly,72,Primary,1,1,3,Unskilled,1,0.5,1,Pucca,13566,54040,0.25,0.89
32020562,Street Vendor,22,Weekly,15,Graduate,0,1,7,Unskilled,6,0.2,0,Kutcha,13850,16402,0.84,0.62
46140716,Street Vendor,23,Weekly,77,Secondary,1,1,7,Semi-Skilled,4,0.3,1,Pucca,21238,22222,0.96,0.95
85658512,Street Vendor,16,Weekly,23,Primary,0,1,5,Unskilled,3,0.2,0,Kutcha,13500,7227,1.87,0.93
94125747,Delivery Partner,27,Weekly,72,Secondary,1,0,9,Unskilled,5,0.4,1,Kutcha,33224,22705,1.46,0.95
74732903,Auto Rickshaw Driver,23,Monthly,34,Secondary,0,1,7,Unskilled,4,0.3,1,Semi-Pucca,21058,71699,0.29,0.95
6486231,Auto Rickshaw Driver,49,Monthly,57,Secondary,1,1,10,Skilled,2,0.7,1,Pucca,28159,9833,2.86,0.95
57866056,Construction Worker,18,Weekly,38,Primary,0,1,6,Semi-Skilled,6,0.3,1,Kutcha,12500,64281,0.19,0.6
15764483,Street Vendor,42,Weekly,75,Secondary,1,0,10,Semi-Skilled,3,0.8,1,Semi-Pucca,25599,90184,0.28,0.95
54272543,Construction Worker,14,Irregular,61,Primary,1,0,4,Semi-Skilled,5,0.2,1,Pucca,15777,43648,0.36,0.74
64557262,Street Vendor,37,Weekly,61,Primary,1,1,10,Semi-Skilled,2,0.7,1,Pucca,19922,46180,0.43,0.95
87432102,Construction Worker,45,Weekly,87,Illiterate,1,1,10,Skilled,1,0.5,1,Pucca,27453,22204,1.24,0.95
3763827,Auto Rickshaw Driver,12,Irregular,19,Secondary,0,0,4,Semi-Skilled,3,0.3,0,Semi-Pucca,13813,46710,0.3,0.61
